Time of Day,Temperature,Humidity,CO2_InfraredSensor,CO2_ElectroChemicalSensor,MetalOxideSensor_Unit1,MetalOxideSensor_Unit2,MetalOxideSensor_Unit3,MetalOxideSensor_Unit4,CO_GasSensor,Session ID,HVAC Operation Mode,Ambient Light Level,Activity Level
1.0,23.5,46.7,111.78,576.97,443.35,728.06,681.78,616.84,1.0,4507.0,6.000000000000001,5.0,3.0
1.0,22.570000000000004,49.2,120.42999999999999,583.16,450.56,720.57,689.31,608.01,0.8571428571428571,4507.0,5.0,1.0,1.0
3.0,20.48,50.1,99.53,579.6,454.38,717.02,664.94,595.9,1.0,6528.0,2.0,3.0,3.0
1.0,22.840000000000003,48.61000000000001,104.16,578.29,458.67,722.73,683.83,599.54,1.4285714285714286,4507.0,5.0,2.0,2.0
1.0,19.31,49.989999999999995,83.21,619.27,565.32,768.03,718.32,651.1,0.0,7241.0,3.0000000000000004,2.0,2.0
3.0,19.89,52.34,94.38,578.44,428.17,712.48,656.55,592.25,1.0,6528.0,6.000000000000001,1.0,2.0
1.0,33.09,48.26,114.02,580.64,454.12999999999994,720.6,685.83,597.37,1.0,4507.0,1.0,1.0,2.0
1.0,23.11,48.28,114.75,579.82,452.81999999999994,723.99,676.64,624.08,1.0,4507.0,3.0000000000000004,1.0,3.0
1.0,20.03,56.43000000000001,97.23,565.17,501.7200000000001,727.8,698.22,626.91,1.0,3592.0000000000005,2.0,3.0,1.0
1.0,23.33,47.91,118.73999999999998,575.6,460.50000000000006,728.12,671.47,607.19,1.0,4507.0,6.000000000000001,3.0,3.0
1.0,20.37,51.38000000000001,83.07,559.49,525.84,751.0442857142857,702.08,641.85,0.0,3592.0000000000005,4.0,1.0,2.0
1.0,28.49,46.82,114.93,583.31,456.2,716.52,678.69,611.3,1.0,4507.0,4.0,4.0,1.0
2.0,21.26,45.849999999999994,115.92,587.21,451.29,718.16,678.77,602.08,2.0,2679.0,5.0,1.0,1.0
1.0,17.22,42.15,59.44,629.98,596.77,800.1099999999999,762.6,718.77,0.0,8374.0,1.0,4.0,2.0
1.0,23.96,46.86,119.14000000000001,578.59,463.15999999999997,721.62,678.38,613.14,1.0,4507.0,1.0,3.0,2.0
1.0,23.37,48.34,214.26,585.63,458.62,726.67,680.49,613.46,1.0,4507.0,6.000000000000001,4.0,3.0
1.0,23.54,47.96,110.19,578.48,468.57,727.96,667.91,612.69,1.0,4507.0,5.0,1.0,3.0
1.0,23.67,47.77,120.85999999999999,582.09,457.21999999999997,728.35,680.44,617.57,1.0,4507.0,5.0,4.0,3.0
1.0,23.550000000000004,48.07,111.02,583.04,452.54,733.33,689.7,615.73,1.0,4507.0,2.0,4.0,1.0
2.0,25.350000000000005,49.12,113.62,548.22,469.49,664.1,579.56,528.65,2.0,6817.0,6.000000000000001,3.0,2.0
1.0,22.690000000000005,51.45,114.42,559.92,499.72,711.43,639.48,578.11,2.0,4761.0,2.0,3.0,3.0
4.0,22.820000000000004,52.129999999999995,144.0,559.29,339.39,668.91,603.06,525.81,2.0,3074.0,1.0,4.0,2.0
1.0,21.39,46.03,114.89,594.5,443.26,732.19,695.22,612.73,1.0,1374.0,4.0,3.0,3.0
1.0,24.26,47.0,113.65,575.69,452.62,721.74,806.09,621.36,1.0,4507.0,4.0,5.0,2.0
2.0,24.640000000000004,46.29,109.29,586.31,468.53,730.4,496.93,614.86,1.2857142857142858,4507.0,1.0,1.0,2.0
2.0,24.760000000000005,46.07,112.46,579.19,458.24,726.08,685.29,611.38,1.0,4507.0,4.0,4.0,3.0
2.0,24.860000000000003,45.98,111.01,573.0,457.57,729.7357142857143,895.6,615.84,1.0,4507.0,4.0,2.0,2.0
4.0,20.24,54.49,128.46,547.37,445.21000000000004,685.85,629.31,549.92,3.0,7058.0,4.0,4.0,2.0
2.0,24.18,47.57,108.2,578.18,454.31,724.93,672.92,618.58,1.0,4507.0,4.0,3.0,2.0
4.0,18.84,50.449999999999996,109.49,587.3,390.57,720.6642857142857,656.51,560.69,1.0,3418.0,5.0,3.0,2.0
2.0,24.340000000000003,47.29,113.13,582.51,465.94,729.49,692.61,609.98,1.0,4507.0,1.0,4.0,3.0
4.0,19.99,53.02,120.73000000000002,577.9,406.71,714.28,665.41,592.11,2.0,5172.0,2.0,3.0,2.0
2.0,24.280000000000005,47.64,109.81,578.49,452.79999999999995,725.63,690.83,607.2,1.0,4507.0,6.000000000000001,1.0,3.0
2.0,24.61,47.15,112.5,578.24,450.95,728.4,670.6,606.52,1.0,4507.0,5.0,3.0,3.0
2.0,24.7,47.06,116.72,580.29,459.08,722.23,683.56,609.67,1.0,4507.0,5.0,4.0,2.0
2.0,23.740000000000002,50.599999999999994,135.24,564.93,391.46,685.0685714285714,651.17,552.43,2.0,5172.0,3.0000000000000004,4.0,2.0
2.0,25.42,45.76,119.16,579.26,437.13,724.62,681.87,620.93,1.0,4507.0,6.000000000000001,3.0,3.0
2.0,24.96,47.14,117.33,575.59,457.1,729.2357142857143,676.0,615.41,1.0,4507.0,2.0,4.0,3.0
2.0,25.140000000000004,47.84,126.86000000000001,574.54,440.5,710.52,670.93,595.05,1.0,4507.0,2.0,5.0,2.0
2.0,25.13,47.18,126.86999999999999,571.88,440.76,714.28,664.26,600.05,1.0,4507.0,6.000000000000001,2.0,2.0
4.0,20.41,52.97,125.51,574.92,405.43000000000006,691.75,659.52,578.26,2.0,7395.0,6.000000000000001,4.0,2.0
3.0,19.14,56.04,104.87,552.85,497.90000000000003,706.1,664.11,600.62,2.0,7058.0,5.0,1.0,2.0
2.0,24.57,48.37,123.92,576.18,451.79,718.72,888.18,593.56,1.0,4507.0,5.0,5.0,2.0
2.0,24.640000000000004,48.19,121.8,578.01,455.62,717.24,671.2,600.44,1.0,4507.0,6.000000000000001,2.0,2.0
2.0,24.810000000000002,47.84,179.85,575.45,448.03999999999996,714.9014285714286,662.12,596.79,1.0,4507.0,1.0,1.0,2.0
2.0,25.17,46.88,121.21,576.38,453.81000000000006,713.3,676.68,604.0,1.0,4507.0,3.0000000000000004,1.0,3.0
2.0,25.290000000000003,46.54,120.06999999999998,579.9,452.12,715.42,664.41,604.26,1.0,4507.0,3.0000000000000004,3.0,2.0
4.0,22.180000000000003,51.660000000000004,121.3,574.88,442.68000000000006,708.98,663.24,590.91,1.0,4507.0,2.0,1.0,2.0
3.0,9.09,55.92,127.82999999999998,603.36,507.0400000000001,744.33,701.31,612.9,1.0,5693.0,4.0,5.0,1.0
3.0,20.06,55.73,141.16,560.11,384.58,691.57,645.04,564.62,2.0,6528.0,2.0,4.0,2.0
2.0,24.83,47.92,121.08,573.46,452.96,721.27,672.45,605.36,1.0,4507.0,3.0000000000000004,4.0,2.0
2.0,21.43,50.11999999999999,169.61,566.66,482.01000000000005,712.55,657.99,579.69,3.0,2679.0,3.0000000000000004,4.0,2.0
2.0,23.640000000000004,52.79,108.89,555.42,455.07,712.6985714285715,652.74,576.73,2.0,5214.0,4.0,4.0,3.0
2.0,24.83,47.94,120.51,578.37,440.31,714.77,676.21,609.49,1.0,4507.0,4.0,4.0,2.0
4.0,20.18,55.4,194.26,575.76,459.55,708.96,667.84,576.82,1.0,4507.0,4.0,1.0,2.0
4.0,20.25,50.77000000000001,122.27,588.04,431.09,737.99,693.39,615.46,2.0,9658.0,2.0,3.0,2.0
2.0,25.55,46.82,117.66,577.21,462.6,713.53,680.96,596.32,1.0,4507.0,6.000000000000001,1.0,2.0
2.0,25.03,48.16,117.52,578.55,453.94000000000005,718.72,664.16,581.59,1.0,4507.0,4.0,1.0,2.0
2.0,24.850000000000005,48.49,123.21000000000001,578.39,457.0,710.39,663.2,586.22,1.1428571428571428,4507.0,4.0,4.0,2.0
4.0,20.21,58.77,128.41,549.31,489.44,721.25,687.51,610.6,1.0,8936.0,6.000000000000001,4.0,2.0
4.0,18.21,54.10999999999999,135.36,577.12,481.82,724.72,471.74,607.0,1.2857142857142858,7963.0,4.0,4.0,3.0
1.0,16.66,45.75,62.2,612.13,620.44,777.2914285714286,757.74,701.8200000000002,0.0,3418.0,4.0,1.0,2.0
2.0,25.69,46.39,115.47,572.85,455.5199999999999,717.5571428571429,659.74,587.53,1.0,4507.0,4.0,3.0,2.0
4.0,19.14,50.07,111.6,587.73,384.44,724.93,559.25,541.88,1.0,3418.0,4.0,3.0,2.0
2.0,24.36,48.919999999999995,114.25,575.31,441.19,700.66,657.52,593.37,1.0,4507.0,3.0000000000000004,4.0,2.0
2.0,24.18,49.26,118.08,573.06,437.64000000000004,709.98,656.57,597.74,1.0,4507.0,6.000000000000001,1.0,2.0
2.0,24.35,48.7,115.35,571.78,443.52,705.89,664.18,588.98,1.0,4507.0,1.0,4.0,2.0
2.0,24.24,48.96,123.84,573.77,429.57,712.65,654.63,583.69,1.0,4507.0,4.0,1.0,2.0
4.0,19.82,53.92,104.28,602.03,462.72,737.82,685.22,611.8,1.1428571428571428,9127.0,3.0000000000000004,4.0,3.0
2.0,23.96,49.379999999999995,119.48,579.32,445.93,704.19,658.03,588.92,1.0,4507.0,5.0,5.0,2.0
2.0,25.150000000000002,47.43,116.91,572.97,442.78,708.36,663.45,591.1,1.0,4507.0,1.0,4.0,2.0
1.0,19.21,51.89,116.27,553.36,474.55000000000007,682.75,605.79,550.55,2.0,7058.0,2.0,4.0,2.0
2.0,23.050000000000004,50.72999999999999,118.90000000000002,577.46,431.83,711.21,672.22,592.08,1.0,4507.0,1.0,3.0,2.0
3.0,13.29,58.42000000000001,182.1,547.04,486.24,723.6,690.09,611.18,1.0,8936.0,1.0,3.0,1.0
4.0,23.33,49.78,120.69,579.03,421.36,706.19,651.7,594.96,1.0,4507.0,3.0000000000000004,1.0,2.0
2.0,24.980000000000004,47.42,116.82,576.49,455.89000000000004,716.64,671.01,600.44,1.0,4507.0,1.0,1.0,2.0
4.0,22.970000000000002,50.24,7.39,574.68,434.40000000000003,710.3,672.34,588.75,1.0,4507.0,6.000000000000001,4.0,2.0
4.0,22.76,50.89999999999999,119.11000000000001,575.82,428.28999999999996,706.38,529.63,592.71,1.0,4507.0,1.0,3.0,2.0
2.0,21.160000000000004,52.15,129.66,574.04,461.51,718.57,670.21,608.95,2.0,9184.0,6.000000000000001,4.0,2.0
4.0,22.43,51.24,120.10999999999999,575.25,441.12,701.45,670.94,590.51,1.0,4507.0,2.0,1.0,2.0
4.0,19.55,55.49,110.98,596.5,485.2,742.23,695.28,621.23,1.0,5693.0,1.0,3.0,1.0
4.0,22.42,51.17,121.74,572.55,429.46999999999997,707.74,654.02,599.62,1.0,4507.0,1.0,4.0,2.0
4.0,22.180000000000003,51.64,118.38,574.48,429.44,708.7142857142858,662.99,582.9,1.0,4507.0,1.0,4.0,2.0
4.0,20.25,54.35,123.75999999999999,538.52,450.15,701.0385714285713,632.46,559.08,3.0,7058.0,6.000000000000001,3.0,3.0
2.0,23.640000000000004,53.25,114.55,550.58,489.94,715.59,673.54,603.73,1.0,3592.0000000000005,2.0,4.0,2.0
3.0,19.0,52.76,120.38000000000001,590.77,450.84999999999997,742.45,699.04,629.4,1.0,6847.0,3.0000000000000004,3.0,3.0
4.0,21.88,52.27,119.85000000000001,574.09,419.63,706.14,661.86,576.02,1.0,4507.0,5.0,3.0,3.0
4.0,21.680000000000003,52.59,125.94,574.9,441.56,707.6,667.39,592.88,1.0,4507.0,5.0,5.0,1.0
4.0,21.670000000000005,52.53,126.23,575.64,431.17,706.41,459.7699999999999,583.61,1.0,4507.0,3.0000000000000004,2.0,2.0
2.0,23.87,47.73,120.07999999999998,591.3,463.01000000000005,698.62,878.63,561.07,2.0,9127.0,1.0,3.0,2.0
4.0,21.440000000000005,52.84,129.23,573.78,450.95,717.99,682.08,597.62,1.0,4507.0,5.0,2.0,2.0
4.0,18.44,52.25,113.92,590.5,491.91,759.61,709.31,653.56,1.0,1374.0,4.0,4.0,2.0
2.0,24.66,52.88999999999999,119.49,547.46,443.76,703.92,653.0,593.89,2.0,8936.0,1.0,2.0,2.0
4.0,20.04,52.53,132.6,588.22,417.21,714.81,683.32,593.35,1.1428571428571428,6847.0,5.0,1.0,3.0
4.0,21.06,53.1,126.37000000000002,576.18,474.45,717.49,673.37,597.38,1.0,4507.0,5.0,1.0,3.0
4.0,21.0,53.2,124.49999999999999,574.98,456.89,718.62,679.82,603.84,1.0,4507.0,4.0,4.0,1.0
1.0,18.66,52.47,234.52,599.48,468.52000000000004,746.52,695.69,610.75,1.0,4129.0,6.000000000000001,1.0,1.0
4.0,21.010000000000005,52.88999999999999,125.67,576.25,452.64,724.14,679.74,611.03,1.0,4507.0,5.0,3.0,3.0
3.0,16.85,47.36999999999999,2.46,613.88,600.24,793.1800000000001,756.49,716.43,0.0,3418.0,3.0000000000000004,5.0,3.0
4.0,23.090000000000003,48.72,125.11,578.89,419.41,723.96,673.06,603.26,2.0,1826.0,4.0,2.0,2.0
4.0,20.79,53.17,120.13000000000001,575.29,478.82,727.8,685.22,615.7,1.0,4507.0,2.0,3.0,2.0
4.0,18.72,51.77,127.54999999999998,591.31,483.29,739.63,678.0,613.81,1.0,1374.0,3.0000000000000004,5.0,3.0
4.0,20.66,53.17,124.14,575.57,482.05,725.72,685.4,626.13,1.0,4507.0,4.0,1.0,3.0
2.0,23.430000000000003,44.35,218.47,592.89,470.81,729.6557142857143,697.66,637.54,1.0,2105.0,1.0,3.0,1.0
1.0,21.500000000000004,44.84,114.39,590.3,439.3,733.77,684.65,628.88,1.0,1374.0,1.0,3.0,2.0
3.0,19.54,55.11,120.35999999999999,567.59,479.01,716.72,674.23,603.24,1.0,1903.0,6.000000000000001,1.0,3.0
3.0,20.08,53.54,103.51,555.12,483.75,733.89,677.05,600.56,1.5714285714285714,4703.0,3.0000000000000004,1.0,2.0
4.0,29.55,53.56,129.14,577.81,491.5899999999999,727.71,689.13,621.52,1.0,4507.0,5.0,1.0,3.0
4.0,20.17,53.970000000000006,121.72000000000001,574.05,483.48,731.04,701.12,631.63,1.0,1826.0,4.0,1.0,2.0
4.0,20.11,54.05,116.52,577.99,509.08,735.68,688.57,616.55,1.0,1826.0,6.000000000000001,3.0,2.0
4.0,20.21,53.72,117.24,577.08,481.69000000000005,740.34,692.31,630.89,1.0,1826.0,2.0,4.0,2.0
4.0,20.14,53.79999999999999,115.44,579.76,488.38000000000005,731.5214285714285,684.64,627.5,1.0,1826.0,5.0,4.0,3.0
4.0,20.13,53.68,125.84000000000002,578.8,493.24,737.4,699.01,630.44,1.0,1826.0,5.0,4.0,1.0
4.0,20.19,53.44,121.99,574.95,486.5,734.8,695.0,641.65,1.0,1826.0,5.0,1.0,3.0
1.0,23.36,49.91,126.30999999999999,568.67,412.06,703.27,642.93,577.34,1.2857142857142858,3074.0,6.000000000000001,4.0,2.0
4.0,20.01,53.7,122.93,577.71,486.91,728.06,515.79,635.55,1.0,1826.0,4.0,5.0,3.0
4.0,19.93,53.92,120.02,581.42,482.19999999999993,727.13,700.65,635.51,1.0,1826.0,5.0,4.0,3.0
3.0,19.74,54.3,122.11,587.07,501.22,732.93,693.68,625.0,1.0,1826.0,6.000000000000001,3.0,3.0
3.0,19.65,54.47,118.4,578.43,508.11000000000007,737.56,697.19,631.54,1.0,1826.0,3.0000000000000004,3.0,2.0
3.0,19.7,54.35,114.03,581.35,497.61999999999995,733.0171428571429,692.85,637.02,1.0,1826.0,5.0,1.0,3.0
1.0,17.22,47.089999999999996,72.48,617.89,541.38,784.97,820.76,670.9399999999999,0.0,2105.0,6.000000000000001,3.0,3.0
3.0,19.76,54.0,121.34999999999998,572.55,501.28999999999996,739.97,682.88,626.02,1.0,1826.0,5.0,2.0,3.0
3.0,19.72,54.08,118.31,579.03,494.7,732.02,694.61,633.2,1.0,1826.0,6.000000000000001,3.0,1.0
3.0,19.66,54.18,121.41999999999999,573.25,504.02,738.45,700.52,628.41,1.0,1826.0,2.0,3.0,2.0
3.0,19.29,54.8,118.16,575.77,499.44,743.58,698.7,631.44,1.0,1826.0,6.000000000000001,4.0,1.0
1.0,21.26,46.28,88.61,587.97,531.55,764.61,716.89,651.02,0.0,1826.0,5.0,3.0,3.0
3.0,18.41,54.06,126.22,592.04,449.9100000000001,755.13,699.69,632.53,1.0,4129.0,6.000000000000001,3.0,3.0
3.0,18.04,44.949999999999996,78.14,597.28,460.36999999999995,767.22,723.74,666.29,1.0,6431.0,3.0000000000000004,5.0,3.0
3.0,19.37,54.48,126.69,577.39,502.25,732.0,695.75,630.97,1.0,1826.0,4.0,1.0,2.0
1.0,18.67,57.32,105.85,557.34,489.45000000000005,735.77,706.24,635.61,1.0,6817.0,6.000000000000001,4.0,3.0
3.0,19.27,57.28,141.59,556.81,402.5,695.26,662.66,568.91,2.0,6528.0,6.000000000000001,4.0,2.0
3.0,19.33,54.44,126.37000000000002,580.45,497.9599999999999,733.32,705.35,648.1,1.0,1826.0,2.0,1.0,3.0
4.0,19.67,57.28,110.07,595.59,458.64,739.82,670.8,610.76,2.0,7241.0,6.000000000000001,1.0,3.0
3.0,19.89,53.669999999999995,122.72000000000001,573.05,474.30999999999995,737.11,691.91,634.51,1.0,7395.0,5.0,1.0,2.0
4.0,20.6,57.44,130.71,562.18,470.2099999999999,702.89,653.97,581.19,1.1428571428571428,4761.0,1.0,4.0,2.0
3.0,19.11,54.68,126.65000000000002,579.85,495.54,733.9642857142858,697.36,651.52,1.1428571428571428,1826.0,6.000000000000001,1.0,3.0
3.0,19.26,52.87,120.88999999999999,580.49,494.78,733.08,680.55,614.19,1.0,1826.0,4.0,1.0,3.0
3.0,19.14,52.84,118.71,573.91,490.64,724.4128571428571,697.55,608.62,1.0,1826.0,6.000000000000001,3.0,2.0
3.0,19.38,53.050000000000004,119.89000000000001,578.25,412.39,722.79,670.96,603.1,2.0,5172.0,3.0000000000000004,4.0,2.0
3.0,18.89,52.71,109.46,581.42,512.04,735.05,696.1,634.47,1.0,1826.0,5.0,2.0,2.0
2.0,24.420000000000005,53.14,115.07,544.48,468.63,702.6,652.53,585.06,1.0,8936.0,6.000000000000001,1.0,2.0
3.0,18.83,52.34,107.38,583.0,495.13,745.1,693.56,618.9,1.0,1826.0,2.0,4.0,3.0
3.0,19.34,55.32,116.66,550.62,488.69,701.92,664.08,584.03,2.0,7058.0,2.0,1.0,1.0
3.0,20.21,58.39999999999999,126.18000000000002,548.82,490.64,720.95,676.91,621.27,1.0,8936.0,1.0,5.0,2.0
3.0,18.6,52.53,102.87,585.98,519.14,739.49,701.75,638.33,1.0,1826.0,6.000000000000001,2.0,3.0
3.0,18.75,52.11999999999999,104.99,590.89,523.47,744.27,698.56,635.02,0.8571428571428571,1826.0,6.000000000000001,4.0,3.0
3.0,18.81,51.96,99.53,589.65,517.22,743.95,704.0,643.17,1.0,1826.0,4.0,4.0,1.0
3.0,18.83,51.89,97.0,584.9,496.9800000000001,745.73,698.29,631.34,1.0,1826.0,4.0,2.0,3.0
3.0,18.87,51.6,103.89,583.81,518.09,740.0,552.86,644.14,1.0,1826.0,4.0,3.0,2.0
3.0,18.68,51.99000000000001,15.239999999999998,587.39,520.41,742.92,707.3,647.63,1.0,1826.0,1.0,5.0,3.0
3.0,18.83,51.50999999999999,98.03,590.63,526.31,752.05,704.41,642.21,1.0,1826.0,6.000000000000001,4.0,2.0
3.0,19.46,50.4,99.69,588.91,506.72,746.26,704.2,635.88,1.0,1826.0,3.0000000000000004,4.0,3.0
3.0,19.55,51.03,109.95,583.84,463.11,734.77,688.1,627.86,1.0,1826.0,4.0,4.0,2.0
4.0,18.71,53.26,124.00999999999999,595.5,503.10999999999996,728.27,679.39,580.05,1.0,4129.0,5.0,3.0,2.0
3.0,19.26,52.57999999999999,100.14,583.6,454.52,733.01,681.66,612.52,1.0,1826.0,6.000000000000001,4.0,1.0
3.0,19.32,52.40999999999999,106.68,586.52,457.46,744.8614285714286,688.03,613.05,1.0,1826.0,3.0000000000000004,4.0,3.0
3.0,19.23,49.77,100.87,586.49,498.34,756.5,708.84,648.65,1.0,1826.0,2.0,4.0,2.0
4.0,20.29,55.73,131.35,567.95,367.31999999999994,679.6214285714286,641.81,550.85,2.0,3074.0,4.0,1.0,2.0
3.0,19.05,46.39,82.1,594.11,548.25,763.94,746.48,682.71,1.0,1826.0,6.000000000000001,4.0,3.0
3.0,18.93,46.21,90.49,597.26,564.72,762.16,735.0,671.93,1.0,1826.0,5.0,1.0,3.0
3.0,18.89,45.22,75.45,601.2,564.86,772.95,736.41,673.43,0.0,1826.0,1.0,1.0,3.0
3.0,18.82,44.36,70.61,604.88,578.39,777.38,740.56,691.82,0.0,1826.0,6.000000000000001,4.0,2.0
3.0,18.82,44.0,74.41,598.85,582.75,776.35,828.09,699.82,0.0,1826.0,4.0,5.0,3.0
3.0,18.75,43.92,70.43,601.25,591.56,786.9599999999999,751.67,695.64,0.0,1826.0,6.000000000000001,4.0,3.0
1.0,18.65,44.59,73.21,603.54,580.62,776.41,742.36,692.0999999999999,0.0,1826.0,2.0,2.0,2.0
1.0,18.56,44.790000000000006,65.73,610.5,580.05,778.77,749.47,693.86,0.0,1826.0,3.0000000000000004,4.0,2.0
1.0,18.49,45.34,68.39,604.8,583.3,771.32,863.78,687.93,0.0,1826.0,2.0,3.0,2.0
1.0,33.24,46.6,80.34,561.03,479.72,733.8985714285715,708.07,654.06,1.0,4703.0,6.000000000000001,1.0,1.0
3.0,18.84,53.03,111.01,560.78,467.99,726.97,673.67,607.67,1.0,2847.0,1.0,3.0,2.0
4.0,12.89,52.7,138.67,582.5,461.97999999999996,732.4114285714286,695.56,617.11,1.0,7963.0,5.0,4.0,3.0
1.0,18.17,46.03,74.56,599.96,591.26,774.49,745.16,672.4499999999999,0.0,1826.0,1.0,1.0,3.0
1.0,21.35,53.26,102.91,572.16,490.27,717.87,683.57,611.82,1.0,1903.0,6.000000000000001,1.0,3.0
1.0,18.04,46.45,71.65,608.6,568.6,773.09,738.36,696.28,0.0,1826.0,5.0,4.0,3.0
1.0,18.06,46.34000000000001,65.31,602.71,571.77,781.02,843.6,695.9799999999999,0.0,1826.0,1.0,1.0,3.0
1.0,18.09,46.03,68.58,602.31,567.82,775.73,747.31,681.23,0.0,1826.0,6.000000000000001,1.0,2.0
1.0,18.11,43.95,65.98,625.95,575.94,789.8499999999999,757.45,699.0,0.0,5693.0,1.0,3.0,3.0
1.0,18.08,46.11,69.17,608.21,578.51,776.42,747.39,679.92,0.0,1826.0,2.0,5.0,2.0
1.0,18.05,46.45,67.4,601.27,577.94,775.03,743.38,683.41,0.0,1826.0,4.0,4.0,2.0
1.0,18.01,46.41,63.809999999999995,602.32,582.44,776.07,739.69,683.72,0.0,1826.0,3.0000000000000004,2.0,2.0
3.0,19.47,50.8,92.65,613.23,493.46000000000004,759.8842857142857,716.06,642.93,1.0,3856.0000000000005,5.0,4.0,3.0
1.0,17.98,46.459999999999994,69.97,602.33,581.37,770.55,751.77,691.54,0.0,1826.0,3.0000000000000004,1.0,3.0
1.0,19.74,44.84,71.08,598.38,538.88,764.01,737.16,655.94,0.2857142857142857,1826.0,5.0,1.0,3.0
1.0,23.24,52.94,101.88,555.64,497.93999999999994,721.47,663.19,600.32,1.0,3592.0000000000005,2.0,3.0,2.0
1.0,21.230000000000004,45.06,89.11,588.61,525.18,753.08,715.74,671.56,0.0,1826.0,3.0000000000000004,1.0,3.0
1.0,21.34,45.32,84.1,596.36,525.78,756.58,708.15,657.14,0.0,1826.0,2.0,3.0,3.0
1.0,21.320000000000004,45.89,88.08,593.58,524.21,753.54,717.57,657.04,0.0,1826.0,5.0,4.0,2.0
3.0,18.87,52.23,70.6,559.87,554.46,738.8985714285715,712.49,661.99,1.0,3592.0000000000005,1.0,3.0,1.0
3.0,9.97,42.22,68.49,614.27,569.94,783.7,749.88,680.75,1.0,8052.0,4.0,4.0,2.0
2.0,23.96,47.3,130.76,582.97,394.04,719.88,666.41,575.61,1.0,9658.0,4.0,1.0,2.0
1.0,21.900000000000002,45.95,84.25,593.17,507.3,760.8314285714285,699.47,641.12,0.0,1826.0,5.0,1.0,3.0
1.0,22.2,45.64,92.04,586.0,509.04999999999995,741.05,713.37,634.1,1.0,1826.0,1.0,4.0,3.0
1.0,7.85,45.66,89.44,589.89,507.06,745.71,709.28,644.9,1.0,1826.0,2.0,4.0,3.0
1.0,21.98,46.41,87.33,585.16,499.31,745.57,704.6,648.66,0.0,1826.0,1.0,3.0,1.0
1.0,22.010000000000005,46.55,91.62,594.96,511.82,744.08,707.23,641.5899999999999,0.0,1826.0,3.0000000000000004,1.0,3.0
4.0,19.98,54.3,112.27,597.15,476.74,734.43,684.26,619.56,1.0,5693.0,5.0,3.0,3.0
1.0,22.570000000000004,46.33,97.07,587.94,504.71,746.44,704.61,642.89,1.0,1826.0,5.0,4.0,2.0
1.0,22.59,47.13,98.65,585.95,494.41,733.3085714285714,699.47,635.85,1.0,1826.0,6.000000000000001,4.0,1.0
1.0,22.610000000000003,47.29,99.16,583.96,498.57,737.1,690.14,648.49,1.0,1826.0,2.0,4.0,3.0
1.0,22.38,48.05,97.4,587.52,495.02,731.57,700.62,639.95,1.0,1826.0,1.0,4.0,3.0
1.0,22.46,48.26,101.02,582.23,492.6700000000001,740.98,697.75,631.36,1.0,1826.0,4.0,4.0,2.0
1.0,22.480000000000004,48.37,103.08,584.46,498.79999999999995,740.76,699.42,631.11,1.0,1826.0,1.0,3.0,2.0
1.0,23.08,47.36,103.35,584.73,492.55999999999995,739.5928571428572,689.4,620.9,1.0,1826.0,5.0,1.0,3.0
1.0,23.090000000000003,47.65,100.99,581.13,477.73,731.63,692.98,632.01,1.0,1826.0,2.0,5.0,2.0
1.0,23.090000000000003,47.73,104.3,587.63,478.29,735.79,693.17,624.5,1.0,1826.0,5.0,5.0,1.0
3.0,19.62,59.31999999999999,175.96,551.69,502.48999999999995,726.23,686.6,618.65,1.0,8936.0,5.0,3.0,1.0
1.0,23.550000000000004,47.01,175.21,580.2,468.82000000000005,735.33,687.55,619.93,1.0,1826.0,6.000000000000001,3.0,3.0
1.0,23.300000000000004,47.76,102.49,588.35,468.72,734.07,691.16,627.57,1.0,1826.0,6.000000000000001,1.0,2.0
1.0,23.14,48.27,103.1,582.46,497.02000000000004,733.2,703.42,625.6,1.0,1826.0,5.0,2.0,2.0
1.0,22.93,49.09000000000001,103.16,577.33,480.07,731.2,701.9,631.74,0.7142857142857143,1826.0,4.0,1.0,3.0
1.0,22.94,49.16,105.48,581.76,470.43000000000006,725.99,692.22,621.92,1.0,1826.0,1.0,3.0,3.0
1.0,22.910000000000004,49.46,112.44,589.31,484.94,737.4,690.5,624.19,1.0,1826.0,5.0,4.0,2.0
2.0,23.16,49.01,106.9,579.41,482.27,730.43,686.33,622.0,1.0,1826.0,2.0,2.0,3.0
2.0,23.120000000000005,49.34,109.7,580.47,474.46000000000004,736.21,696.56,625.06,1.0,1826.0,2.0,1.0,3.0
4.0,21.48,56.89000000000001,126.90000000000002,552.46,462.79,714.28,672.77,593.56,1.0,5214.0,4.0,3.0,3.0
4.0,20.01,48.27,115.23,583.34,456.9,722.67,693.49,623.98,1.0,6431.0,3.0000000000000004,4.0,1.0
2.0,23.730000000000004,48.41,105.73,575.63,478.59999999999997,730.2,679.08,624.83,1.0,1826.0,6.000000000000001,3.0,3.0
2.0,22.540000000000003,47.71000000000001,97.54,560.76,441.54,709.43,472.41,584.18,2.0,2847.0,1.0,3.0,2.0
2.0,24.01,48.300000000000004,109.64,581.67,474.49,731.2071428571428,682.72,629.98,1.0,1826.0,4.0,1.0,2.0
2.0,24.05,48.300000000000004,105.68,583.11,472.2699999999999,727.63,562.71,631.47,1.0,1826.0,3.0000000000000004,3.0,2.0
2.0,24.31,47.71000000000001,114.12,581.55,474.46000000000004,732.87,690.64,629.34,1.0,1826.0,6.000000000000001,1.0,1.0
